Straat,Coordinaten
's-Herenstraat,"[51.2119191, 4.4359436]"
't Berkenveld,"[51.1676223, 4.383609574278758]"
't Doolhofje,"[51.151999599999996, 4.388157874999999]"
't Duivelshoekje,"[""FOUT, geen straat gevonden""]"
't Hofke van Eden,"[""FOUT, geen straat gevonden""]"
't Marmotteke,"[51.1755343, 4.3825544785075135]"
't Molenveld,"[51.171278650000005, 4.40277446596904]"
't Neerhofke,"[51.1549998, 4.390467078564784]"
't Paletje,"[51.16849755, 4.380768595484499]"
't Schranske,"[51.16466155, 4.389208273353586]"
't Schutterspleintje,"[51.171083, 4.397763729078896]"
't Speelhof,"[51.173905700000006, 4.39170553233734]"
't Uiltje,"[51.1765715, 4.37595204196548]"
't Verlaar,"[51.176073200000005, 4.382344858762582]"
6-juni-plein,"[""FOUT, geen straat gevonden""]"
Aakstraat,"[51.3596319, 4.3154433]"
Aalbeslei,"[51.1748441, 4.3830571]"
Aalmoezenierstraat,"[51.2139693, 4.4000386]"
Aalscholverlaan,"[51.2173679, 4.3709275]"
Aansluitingsspoorweg,"[""FOUT, geen straat gevonden""]"
Aarschotplaats,"[51.206993452167694, 4.4086189539587615]"
Aarschotstraat,"[51.20678879084432, 4.408855080431429]"
Aartselaarstraat,"[51.177381747055605, 4.366275582771876]"
Abattoirstraat,"[""FOUT, geen straat gevonden""]"
Abdijstraat,"[51.18967165, 4.377915774242269]"
Abelenprieel,"[51.1678941, 4.37956155]"
Abraham Verhoevenlaan,"[51.21868273881176, 4.383703847720164]"
Abtenstraat,"[51.34597460149307, 4.334481491514003]"
Acacialaan,"[51.18191195, 4.39478315]"
Achter 't hof,"[51.362860141844756, 4.314136447900591]"
Achtersteveld,"[51.189301570172276, 4.434434690591766]"
Achturendagstraat,"[51.171067300000004, 4.33675955]"
Adelaarstraat,"[51.25918003499012, 4.4404267000290325]"
Adelbert Kennisplein,"[51.19925375209718, 4.46566572142634]"
Admiraal de Boisotstraat,"[51.20713580149424, 4.393439002634218]"
Adolf Greinerstraat,"[51.17123946451293, 4.3352646730320075]"
Adolf Menystraat,"[51.2268524731929, 4.375672768734133]"
Adolphe Meurissestraat,"[51.23379920610066, 4.424248106677821]"
Adriaan Brouwerstraat,"[51.2275828, 4.4028244999999995]"
Adrinkhovenlaan,"[51.20037492210341, 4.48015978168515]"
Aernout en Willemlaan,"[51.23226404138176, 4.381892531080891]"
Afrikalaan,"[51.15212739173307, 4.386361978561771]"
Ahornenlaan,"[51.17651070090464, 4.401867565852896]"
Aimé De Graevestraat,"[51.19823645881802, 4.469970195790266]"
Akker,"[51.277450875759094, 4.411365691096326]"
Akkerbouwstraat,"[51.25292445815047, 4.443592154182394]"
Akkerdonckstraat,"[51.1930982986902, 4.4893241184945465]"
Akkerwindestraat,"[51.21648681244009, 4.380246033781161]"
Albert Bevernagelei,"[51.23258524215056, 4.448310599560095]"
